,category,cardatatype,target
8779,Male,MUV,0
8780,Male,SUV,1
8781,Female,SUV,1
8782,Male,Convertible,0
8783,Female,SUV,0
8784,Male,MUV,0
8785,Female,MUV,1
8786,Male,Coupe,0
8787,Male,SUV,0
8788,Female,Convertible,1
8789,Female,Coupe,0
8790,Male,SUV,1
8791,Male,Hatchback,0
8792,Male,SUV,0
8793,Male,SUV,1
8794,Male,MUV,1
8795,Male,Hatchback,0
8796,Female,MUV,0
8797,Female,Hatchback,0
8798,Male,MUV,0
8799,Female,SUV,1
8800,Female,Sedan,1
8801,Female,Coupe,1
8802,Male,Convertible,1
8803,Female,Coupe,1
8804,Female,SUV,1
8805,Female,Convertible,0
8806,Male,Sedan,1
8807,Male,Sedan,0
8808,Male,Convertible,1
8809,Female,Sedan,0
8810,Female,Hatchback,0
8811,Female,Sedan,0
8812,Female,Hatchback,1
8813,Female,MUV,1
8814,Male,Sedan,0
8815,Female,Hatchback,0
8816,Male,Hatchback,1
8817,Male,MUV,1
8818,Male,Sedan,1
8819,Female,SUV,1
8820,Female,Coupe,0
8821,Male,Hatchback,1
8822,Male,Convertible,1
8823,Male,Convertible,0
8824,Female,Hatchback,0
8825,Female,SUV,1
8826,Male,Hatchback,1
8827,Male,Hatchback,1
8828,Female,SUV,0
8829,Female,SUV,1
8830,Male,Sedan,1
8831,Female,Sedan,0
8832,Female,Sedan,0
8833,Male,Convertible,1
8834,Male,Convertible,0
8835,Male,SUV,1
8836,Female,Hatchback,0
8837,Male,MUV,0
8838,Male,SUV,1
8839,Female,Sedan,1
8840,Female,MUV,0
8841,Male,Sedan,1
8842,Female,Convertible,1
8843,Female,Hatchback,1
8844,Female,Coupe,1
8845,Male,SUV,0
8846,Female,MUV,1
8847,Male,MUV,1
8848,Female,MUV,1
8849,Male,Convertible,1
8850,Female,MUV,0
8851,Female,Convertible,1
8852,Female,Convertible,1
8853,Male,Coupe,0
8854,Female,Coupe,1
8855,Male,MUV,0
8856,Female,SUV,0
8857,Female,MUV,0
8858,Male,SUV,0
8859,Male,Sedan,1
8860,Male,Convertible,0
8861,Female,Convertible,1
8862,Male,Sedan,1
8863,Female,Sedan,1
8864,Male,Convertible,0
8865,Female,Convertible,1
8866,Male,Coupe,1
8867,Female,Coupe,0
8868,Male,Convertible,0
8869,Female,Coupe,0
8870,Male,SUV,1
8871,Male,Convertible,1
8872,Male,Coupe,1
8873,Male,Convertible,0
8874,Male,Sedan,1
8875,Female,Coupe,0
8876,Male,SUV,0
8877,Female,Sedan,1
8878,Female,MUV,1
8879,Male,Hatchback,1
8880,Male,MUV,1
8881,Male,Sedan,0
8882,Female,Sedan,0
8883,Male,MUV,1
8884,Female,MUV,1
8885,Female,MUV,0
8886,Male,Convertible,0
8887,Female,Hatchback,1
8888,Female,Hatchback,0
8889,Male,Convertible,1
8890,Female,Sedan,0
8891,Female,MUV,0
8892,Male,Sedan,0
8893,Female,Coupe,1
8894,Female,MUV,1
8895,Female,Convertible,0
8896,Female,MUV,1
8897,Male,SUV,1
8898,Male,Coupe,1
8899,Female,SUV,1
8900,Female,Hatchback,0
8901,Female,Hatchback,0
8902,Female,Sedan,1
8903,Male,MUV,1
8904,Male,Hatchback,0
8905,Male,Hatchback,0
8906,Female,MUV,0
8907,Female,Coupe,1
8908,Male,MUV,1
8909,Female,Convertible,1
8910,Male,Coupe,1
8911,Male,MUV,1
8912,Female,SUV,0
8913,Male,Convertible,0
8914,Male,Sedan,0
8915,Male,Hatchback,0
8916,Female,Hatchback,1
8917,Male,SUV,0
8918,Female,Sedan,1
8919,Male,SUV,1
8920,Female,Sedan,1
8921,Female,Convertible,1
8922,Female,Convertible,0
8923,Female,Hatchback,1
8924,Female,Coupe,1
8925,Male,MUV,1
8926,Female,Hatchback,0
8927,Female,MUV,1
8928,Male,Coupe,1
8929,Male,Sedan,0
8930,Female,Convertible,1
8931,Male,MUV,1
8932,Female,Hatchback,1
8933,Female,MUV,0
8934,Male,Coupe,1
8935,Female,Hatchback,1
8936,Male,MUV,1
8937,Female,MUV,0
8938,Male,Hatchback,1
8939,Male,Sedan,1
8940,Male,Coupe,1
8941,Male,Hatchback,0
8942,Male,Convertible,1
8943,Female,Hatchback,1
8944,Female,Sedan,1
8945,Male,Convertible,0
8946,Male,Convertible,0
8947,Female,SUV,0
8948,Female,Hatchback,0
8949,Female,Sedan,1
8950,Female,SUV,1
8951,Female,MUV,0
8952,Male,Hatchback,0
8953,Male,Convertible,0
8954,Male,Convertible,0
8955,Male,Sedan,1
8956,Female,MUV,0
8957,Female,Sedan,1
8958,Female,Hatchback,0
8959,Male,Coupe,1
8960,Male,Hatchback,1
8961,Female,Convertible,1
8962,Male,Coupe,0
8963,Female,Coupe,0
8964,Male,Sedan,1
8965,Female,SUV,0
8966,Male,Convertible,1
8967,Male,Coupe,1
8968,Male,Convertible,0
8969,Male,SUV,1
8970,Male,MUV,1
8971,Female,Sedan,1
8972,Male,MUV,0
8973,Female,Convertible,1
8974,Male,Hatchback,1
8975,Male,SUV,0
8976,Female,Coupe,1
8977,Female,Convertible,1
8978,Female,Hatchback,1
8979,Male,Sedan,0
8980,Female,SUV,0
8981,Female,Convertible,1
8982,Male,Convertible,1
8983,Female,SUV,1
8984,Male,Convertible,1
8985,Female,MUV,1
8986,Female,Hatchback,0
8987,Male,SUV,0
8988,Female,Sedan,0
8989,Female,Coupe,0
8990,Female,Hatchback,1
8991,Female,Coupe,0
8992,Male,Convertible,1
8993,Male,SUV,0
8994,Male,MUV,0
8995,Female,Coupe,1
8996,Male,Sedan,1
8997,Male,SUV,1
8998,Male,SUV,0
8999,Female,SUV,1
9000,Male,Sedan,1
9001,Female,SUV,1
9002,Female,SUV,0
9003,Male,MUV,0
9004,Female,Hatchback,0
9005,Male,SUV,0
9006,Male,Coupe,1
9007,Male,Sedan,0
9008,Male,Convertible,1
9009,Male,SUV,1
9010,Male,MUV,0
9011,Female,MUV,0
9012,Female,SUV,1
9013,Female,MUV,1
9014,Female,Sedan,0
9015,Female,SUV,0
9016,Female,SUV,1
9017,Male,Sedan,1
9018,Male,Hatchback,0
9019,Female,SUV,1
9020,Female,MUV,0
9021,Male,Coupe,1
9022,Male,MUV,1
9023,Male,Sedan,1
9024,Male,Coupe,0
9025,Male,Convertible,1
9026,Male,Coupe,0
9027,Male,Convertible,1
9028,Male,SUV,1
9029,Male,Coupe,0
9030,Female,Convertible,1
9031,Female,Hatchback,1
9032,Male,MUV,0
9033,Female,Coupe,1
9034,Male,Convertible,1
9035,Male,Convertible,0
9036,Female,Convertible,1
9037,Male,SUV,0
9038,Female,Sedan,1
9039,Female,Convertible,1
9040,Female,Convertible,1
9041,Female,Coupe,1
9042,Male,Hatchback,0
9043,Female,Hatchback,0
9044,Female,Sedan,1
9045,Female,Convertible,0
9046,Female,Hatchback,1
9047,Female,Coupe,0
9048,Female,MUV,1
9049,Male,MUV,0
9050,Female,Convertible,1
9051,Male,Sedan,0
9052,Female,SUV,0
9053,Female,MUV,1
9054,Female,MUV,1
9055,Female,SUV,0
9056,Male,SUV,1
9057,Male,Sedan,1
9058,Female,Sedan,0
9059,Female,MUV,0
9060,Female,Sedan,0
9061,Male,Hatchback,0
9062,Male,MUV,1
9063,Male,MUV,0
9064,Female,Sedan,0
9065,Male,Convertible,0
9066,Female,MUV,1
9067,Female,Hatchback,0
9068,Male,Coupe,0
9069,Female,Hatchback,0
9070,Male,Sedan,1
9071,Male,Coupe,1
9072,Male,MUV,0
9073,Female,Hatchback,0
9074,Male,Sedan,1
9075,Male,MUV,1
9076,Female,Sedan,1
9077,Female,Convertible,1
9078,Male,Sedan,0
9079,Female,MUV,1
9080,Male,SUV,1
9081,Male,Coupe,1
9082,Male,Hatchback,0
9083,Female,SUV,0
9084,Male,Hatchback,1
9085,Female,Coupe,0
9086,Female,Sedan,1
9087,Female,Coupe,0
9088,Female,Convertible,1
9089,Female,Convertible,0
9090,Male,MUV,0
9091,Female,MUV,0
9092,Female,Sedan,0
9093,Female,MUV,0
9094,Male,Hatchback,0
9095,Male,Hatchback,0
9096,Female,Convertible,0
9097,Male,Hatchback,0
9098,Male,SUV,1
9099,Female,SUV,0
9100,Male,Coupe,0
9101,Male,Convertible,1
9102,Female,Convertible,1
9103,Male,SUV,1
9104,Male,Convertible,0
9105,Male,Coupe,1
9106,Male,Convertible,0
9107,Male,Convertible,0
9108,Male,Convertible,1
9109,Male,SUV,1
9110,Female,SUV,1
9111,Male,Convertible,0
9112,Male,Hatchback,1
9113,Female,MUV,0
9114,Male,MUV,0
9115,Female,Hatchback,1
9116,Male,Convertible,0
9117,Male,MUV,1
9118,Male,Sedan,1
9119,Female,SUV,1
9120,Female,Coupe,1
9121,Female,Sedan,0
9122,Female,SUV,1
9123,Male,Convertible,1
9124,Male,MUV,0
9125,Female,Convertible,0
9126,Female,MUV,0
9127,Male,MUV,0
9128,Male,SUV,1
9129,Female,Hatchback,1
9130,Female,SUV,1
9131,Male,Sedan,0
9132,Male,SUV,1
9133,Male,Hatchback,1
9134,Female,Coupe,1
9135,Female,Hatchback,1
9136,Female,SUV,0
9137,Male,MUV,0
9138,Male,SUV,1
9139,Female,Hatchback,0
9140,Female,SUV,1
9141,Male,SUV,0
9142,Male,Coupe,1
9143,Male,SUV,1
9144,Female,Coupe,1
9145,Male,MUV,0
9146,Female,Hatchback,1
9147,Female,Sedan,0
9148,Male,Hatchback,0
9149,Female,Convertible,0
9150,Male,MUV,1
9151,Female,Coupe,1
9152,Male,Coupe,1
9153,Female,Convertible,1
9154,Male,SUV,1
9155,Male,Sedan,1
9156,Male,Hatchback,0
9157,Male,Sedan,1
9158,Male,Sedan,1
9159,Male,MUV,0
9160,Female,Sedan,0
9161,Male,Hatchback,1
9162,Female,Coupe,1
9163,Female,Hatchback,0
9164,Female,SUV,0
9165,Male,MUV,0
9166,Female,Sedan,1
9167,Male,Sedan,1
9168,Male,Hatchback,1
9169,Male,Sedan,0
9170,Male,Hatchback,0
9171,Male,Convertible,0
9172,Male,MUV,0
9173,Female,Sedan,0
9174,Male,MUV,0
9175,Female,Sedan,0
9176,Female,Sedan,0
9177,Male,Convertible,1
9178,Male,Coupe,0
9179,Female,MUV,1
9180,Male,MUV,1
9181,Male,Coupe,1
9182,Female,SUV,1
9183,Female,Sedan,1
9184,Female,Hatchback,0
9185,Female,MUV,1
9186,Female,Sedan,0
9187,Male,Hatchback,0
9188,Male,MUV,1
9189,Female,Convertible,1
9190,Male,Convertible,1
9191,Male,Coupe,0
9192,Female,Convertible,1
9193,Male,SUV,1
9194,Female,SUV,0
9195,Female,Coupe,0
9196,Male,Sedan,0
9197,Female,Sedan,1
9198,Male,Sedan,0
9199,Male,SUV,0
9200,Male,Hatchback,0
9201,Female,Sedan,1
9202,Female,Convertible,1
9203,Female,Hatchback,0
9204,Female,SUV,0
9205,Male,SUV,0
9206,Male,MUV,0
9207,Male,SUV,1
9208,Male,Coupe,1
9209,Female,Coupe,1
9210,Female,MUV,1
9211,Male,Coupe,1
9212,Male,Sedan,0
9213,Male,Convertible,1
9214,Male,Hatchback,1
9215,Female,MUV,0
9216,Male,Hatchback,0
9217,Female,SUV,1
9218,Female,Sedan,1
9219,Female,Hatchback,1
9220,Female,SUV,0
9221,Female,Hatchback,0
9222,Male,MUV,1
9223,Female,MUV,0
9224,Female,Convertible,0
9225,Male,Coupe,1
9226,Female,Sedan,1
9227,Female,Sedan,1
9228,Male,Convertible,1
9229,Male,Sedan,0
9230,Female,Hatchback,1
9231,Male,Convertible,0
9232,Male,Hatchback,0
9233,Male,Hatchback,0
9234,Female,SUV,1
9235,Female,Hatchback,1
9236,Male,Sedan,0
9237,Male,Convertible,1
9238,Male,Sedan,1
9239,Female,Sedan,1
9240,Male,MUV,1
9241,Female,SUV,1
9242,Male,Coupe,0
9243,Female,Coupe,0
9244,Female,MUV,1
9245,Female,Hatchback,1
9246,Male,MUV,0
9247,Male,Sedan,1
9248,Male,Convertible,0
9249,Female,SUV,0
9250,Female,Convertible,0
9251,Male,MUV,0
9252,Female,Sedan,0
9253,Male,Sedan,1
9254,Male,Sedan,0
9255,Male,MUV,0
9256,Male,SUV,0
9257,Male,Coupe,0
9258,Male,Coupe,1
9259,Female,Coupe,1
9260,Male,Coupe,0
9261,Female,SUV,1
9262,Male,Coupe,1
9263,Male,Coupe,1
9264,Female,Sedan,0
9265,Male,Coupe,1
9266,Male,Hatchback,0
9267,Male,Convertible,1
9268,Male,Coupe,1
9269,Female,Sedan,0
9270,Male,SUV,1
9271,Female,MUV,0
9272,Male,SUV,0
9273,Male,Sedan,1
9274,Female,Hatchback,0
9275,Male,SUV,1
9276,Male,Convertible,1
9277,Female,Convertible,1
9278,Female,SUV,0
9279,Female,MUV,0
9280,Female,Hatchback,0
9281,Female,Coupe,0
9282,Female,Coupe,0
9283,Male,Sedan,0
9284,Female,MUV,1
9285,Male,Convertible,0
9286,Male,MUV,1
9287,Male,MUV,0
9288,Male,Sedan,0
9289,Female,Sedan,0
9290,Female,Coupe,1
9291,Male,MUV,0
9292,Male,MUV,1
9293,Male,Coupe,0
9294,Male,Coupe,0
9295,Female,Hatchback,0
9296,Male,Convertible,0
9297,Male,Sedan,1
9298,Female,Hatchback,0
9299,Male,MUV,0
9300,Male,Hatchback,0
9301,Male,Convertible,0
9302,Female,SUV,0
9303,Male,Sedan,1
9304,Male,Convertible,1
9305,Female,Sedan,0
9306,Male,MUV,1
9307,Female,SUV,1
9308,Male,Hatchback,1
9309,Female,MUV,0
9310,Female,Sedan,1
9311,Female,Coupe,1
9312,Female,Hatchback,0
9313,Female,Coupe,1
9314,Female,Hatchback,1
9315,Female,Convertible,0
9316,Male,Convertible,0
9317,Male,MUV,1
9318,Male,Convertible,1
9319,Male,Coupe,1
9320,Male,Hatchback,1
9321,Male,Convertible,0
9322,Male,MUV,1
9323,Female,Sedan,0
9324,Female,Convertible,1
9325,Male,Sedan,1
9326,Female,Convertible,1
9327,Female,SUV,0
9328,Female,Sedan,0
9329,Male,SUV,0
9330,Female,Hatchback,1
9331,Female,SUV,0
9332,Male,Sedan,1
9333,Female,Coupe,1
9334,Female,Coupe,1
9335,Male,Sedan,1
9336,Male,MUV,0
9337,Male,Convertible,0
9338,Male,Hatchback,1
9339,Male,Coupe,1
9340,Male,Sedan,0
9341,Male,Hatchback,1
9342,Male,SUV,0
9343,Female,SUV,0
9344,Female,SUV,1
9345,Female,Coupe,0
9346,Female,Coupe,1
9347,Male,Sedan,0
9348,Female,Coupe,1
9349,Female,Convertible,0
9350,Male,Hatchback,0
9351,Female,Convertible,0
9352,Male,MUV,0
9353,Male,MUV,1
9354,Female,MUV,1
9355,Female,Convertible,1
9356,Female,SUV,1
9357,Female,MUV,0
9358,Male,SUV,0
9359,Male,Sedan,0
9360,Male,SUV,0
9361,Female,Sedan,0
9362,Male,MUV,0
9363,Male,Coupe,0
9364,Female,SUV,1
9365,Female,SUV,0
9366,Female,Coupe,1
9367,Male,Convertible,1
9368,Female,Hatchback,0
9369,Female,Convertible,1
9370,Female,Hatchback,1
9371,Male,MUV,1
9372,Female,SUV,1
9373,Male,Convertible,1
9374,Female,Convertible,0
9375,Male,MUV,1
9376,Female,Sedan,0
9377,Male,Coupe,0
9378,Female,SUV,1
9379,Male,Sedan,1
9380,Female,Sedan,0
9381,Female,Hatchback,0
9382,Male,SUV,0
9383,Female,SUV,1
9384,Male,Convertible,1
9385,Male,SUV,1
9386,Male,Coupe,1
9387,Female,SUV,0
9388,Female,Hatchback,1
9389,Male,Sedan,0
9390,Male,Coupe,1
9391,Male,Coupe,1
9392,Male,MUV,1
9393,Male,Coupe,0
9394,Male,MUV,0
9395,Female,Convertible,0
9396,Female,Sedan,1
9397,Female,Coupe,1
9398,Female,MUV,1
9399,Male,Sedan,0
9400,Female,SUV,1
9401,Female,Convertible,1
9402,Male,Convertible,1
9403,Male,MUV,0
9404,Female,Hatchback,1
9405,Female,MUV,1
9406,Female,Convertible,1
9407,Female,SUV,0
9408,Male,SUV,1
9409,Female,Coupe,1
9410,Female,MUV,0
9411,Female,Hatchback,0
9412,Female,SUV,0
9413,Female,MUV,0
9414,Male,SUV,1
9415,Female,MUV,0
9416,Female,MUV,0
9417,Female,MUV,0
9418,Female,Sedan,0
9419,Male,Coupe,0
9420,Male,Coupe,0
9421,Male,MUV,0
9422,Male,SUV,1
9423,Female,Convertible,0
9424,Male,Coupe,1
9425,Female,Hatchback,0
9426,Female,SUV,1
9427,Female,Coupe,0
9428,Female,MUV,1
9429,Female,MUV,1
9430,Female,Hatchback,0
9431,Male,MUV,1
9432,Female,Convertible,1
9433,Female,MUV,0
9434,Male,Hatchback,0
9435,Male,Coupe,0
9436,Male,Coupe,0
9437,Female,SUV,0
9438,Male,Convertible,0
9439,Female,SUV,1
9440,Male,Hatchback,1
9441,Male,SUV,1
9442,Female,SUV,1
9443,Female,Convertible,1
9444,Male,Convertible,0
9445,Female,MUV,1
9446,Male,Coupe,1
9447,Female,SUV,0
9448,Male,Hatchback,0
9449,Male,Coupe,1
9450,Male,Convertible,1
9451,Female,Sedan,0
9452,Male,MUV,1
9453,Male,Sedan,0
9454,Male,Sedan,0
9455,Female,SUV,0
9456,Male,Coupe,1
9457,Female,MUV,0
9458,Male,Hatchback,1
9459,Male,MUV,1
9460,Male,Convertible,0
9461,Male,Convertible,0
9462,Female,Convertible,1
9463,Male,SUV,0
9464,Male,MUV,0
9465,Female,Hatchback,1
9466,Female,MUV,1
9467,Female,Sedan,0
9468,Female,Sedan,1
9469,Female,Convertible,0
9470,Female,Hatchback,1
9471,Female,SUV,0
9472,Female,MUV,1
9473,Male,Hatchback,0
9474,Female,Coupe,0
9475,Female,Sedan,1
9476,Female,SUV,1
9477,Female,Sedan,1
9478,Male,Sedan,0
9479,Male,Sedan,0
9480,Female,Coupe,0
9481,Female,Convertible,0
9482,Female,Hatchback,1
9483,Female,Convertible,0
9484,Female,Convertible,0
9485,Female,Hatchback,1
9486,Male,Hatchback,1
9487,Male,Coupe,0
9488,Female,Hatchback,0
9489,Female,SUV,1
9490,Male,Convertible,1
9491,Male,SUV,0
9492,Female,Convertible,1
9493,Male,Convertible,1
9494,Female,Hatchback,0
9495,Male,MUV,1
9496,Male,SUV,0
9497,Male,SUV,1
9498,Female,Convertible,0
9499,Female,Coupe,1
9500,Female,MUV,0
9501,Female,MUV,1
9502,Female,SUV,0
9503,Male,Coupe,1
9504,Male,Hatchback,0
9505,Male,Hatchback,1
9506,Female,Convertible,1
9507,Male,Coupe,0
9508,Male,SUV,1
9509,Male,Hatchback,1
9510,Female,Coupe,0
9511,Male,Convertible,0
9512,Female,Hatchback,0
9513,Female,Sedan,0
9514,Male,Sedan,0
9515,Female,Convertible,0
9516,Male,Coupe,0
9517,Female,SUV,1
9518,Female,SUV,1
9519,Female,SUV,1
9520,Female,Sedan,0
9521,Female,SUV,0
9522,Male,Convertible,0
9523,Male,Convertible,1
9524,Female,Convertible,1
9525,Female,Hatchback,0
9526,Male,Coupe,1
9527,Female,SUV,1
9528,Female,SUV,0
9529,Female,Sedan,0
9530,Female,SUV,0
9531,Female,Convertible,1
9532,Female,Coupe,1
9533,Male,Hatchback,0
9534,Male,Convertible,1
9535,Female,SUV,0
9536,Female,Coupe,0
9537,Female,MUV,1
9538,Female,MUV,1
9539,Female,Convertible,1
9540,Male,Hatchback,1
9541,Female,Hatchback,1
9542,Female,Hatchback,0
9543,Female,Sedan,1
9544,Male,MUV,1
9545,Male,Sedan,1
9546,Female,Hatchback,1
9547,Male,Sedan,0
9548,Female,SUV,1
9549,Female,Convertible,1
9550,Female,MUV,1
9551,Female,Sedan,1
9552,Female,Hatchback,0
9553,Female,Coupe,0
9554,Male,SUV,0
9555,Female,Sedan,0
9556,Male,MUV,1
9557,Male,Coupe,1
9558,Male,Convertible,1
9559,Male,Coupe,1
9560,Male,Convertible,1
9561,Male,SUV,0
9562,Female,Convertible,0
9563,Male,SUV,0
9564,Female,Hatchback,1
9565,Male,Convertible,1
9566,Male,Hatchback,1
9567,Male,SUV,0
9568,Female,MUV,0
9569,Male,Hatchback,1
9570,Male,SUV,0
9571,Female,Convertible,0
9572,Female,Hatchback,0
9573,Male,SUV,0
9574,Male,Hatchback,0
9575,Male,Convertible,1
9576,Female,Sedan,1
9577,Male,SUV,1
9578,Female,Coupe,1
9579,Female,MUV,0
9580,Female,MUV,0
9581,Female,SUV,0
9582,Female,Hatchback,1
9583,Female,Sedan,1
9584,Female,SUV,1
9585,Male,Sedan,1
9586,Male,Hatchback,0
9587,Male,Sedan,1
9588,Female,MUV,0
9589,Female,Hatchback,1
9590,Female,Sedan,1
9591,Female,Hatchback,0
9592,Male,Coupe,0
9593,Female,Coupe,1
9594,Male,MUV,0
9595,Male,MUV,1
9596,Female,SUV,1
9597,Male,MUV,0
9598,Male,MUV,1
9599,Female,SUV,1
9600,Male,Sedan,1
9601,Male,SUV,1
9602,Female,SUV,1
9603,Female,Convertible,0
9604,Female,Convertible,1
9605,Male,MUV,0
9606,Female,MUV,0
9607,Male,Sedan,1
9608,Male,SUV,1
9609,Male,Hatchback,1
9610,Female,Convertible,1
9611,Female,Hatchback,0
9612,Male,SUV,0
9613,Female,Sedan,1
9614,Male,Hatchback,0
9615,Female,Convertible,1
9616,Female,Convertible,0
9617,Female,Sedan,0
9618,Male,Hatchback,0
9619,Female,Convertible,1
9620,Male,Coupe,0
9621,Male,SUV,1
9622,Male,MUV,1
9623,Male,MUV,0
9624,Female,Sedan,0
9625,Female,MUV,1
9626,Female,Hatchback,1
9627,Female,SUV,1
9628,Male,Coupe,1
9629,Female,MUV,0
9630,Female,Coupe,0
9631,Female,Coupe,0
9632,Male,Sedan,0
9633,Female,SUV,1
9634,Male,Sedan,0
9635,Female,MUV,0
9636,Female,MUV,0
9637,Male,Coupe,1
9638,Male,Convertible,1
9639,Male,MUV,1
9640,Male,Convertible,0
9641,Male,SUV,0
9642,Male,Hatchback,0
9643,Female,Convertible,1
9644,Male,Hatchback,0
9645,Female,Sedan,0
9646,Male,Coupe,1
9647,Female,SUV,1
9648,Female,Coupe,0
9649,Female,Coupe,0
9650,Male,MUV,1
9651,Male,Convertible,0
9652,Female,Hatchback,0
9653,Male,SUV,1
9654,Male,Convertible,0
9655,Female,MUV,1
9656,Male,Coupe,1
9657,Male,Convertible,1
9658,Male,SUV,1
9659,Male,Hatchback,1
9660,Female,SUV,1
9661,Female,Sedan,0
9662,Female,MUV,1
9663,Female,MUV,0
9664,Female,SUV,0
9665,Female,MUV,0
9666,Female,Hatchback,0
9667,Male,Convertible,1
9668,Female,MUV,0
9669,Female,Convertible,1
9670,Male,Hatchback,0
9671,Male,Sedan,0
9672,Male,Hatchback,1
9673,Male,Coupe,0
9674,Female,Convertible,1
9675,Female,Coupe,1
9676,Male,MUV,1
9677,Male,Convertible,0
9678,Female,Coupe,1
9679,Male,Coupe,0
9680,Male,Hatchback,0
9681,Male,Sedan,0
9682,Male,MUV,1
9683,Female,Coupe,1
9684,Male,Sedan,0
9685,Female,Coupe,1
9686,Female,SUV,1
9687,Female,Convertible,0
9688,Male,Hatchback,0
9689,Female,SUV,1
9690,Female,Convertible,1
9691,Male,Coupe,0
9692,Female,Hatchback,1
9693,Female,Hatchback,0
9694,Female,Coupe,1
9695,Female,MUV,1
9696,Female,MUV,0
9697,Female,Coupe,0
9698,Male,Hatchback,0
9699,Male,MUV,1
9700,Female,Sedan,0
9701,Male,Coupe,0
9702,Female,Sedan,0
9703,Female,Sedan,1
9704,Male,Hatchback,0
9705,Male,MUV,1
9706,Female,Hatchback,0
9707,Female,Sedan,1
9708,Female,MUV,0
9709,Female,SUV,1
9710,Male,SUV,1
9711,Male,Coupe,1
9712,Male,Sedan,1
9713,Female,Coupe,1
9714,Male,MUV,1
9715,Male,Hatchback,0
9716,Male,Coupe,1
9717,Female,Hatchback,0
9718,Female,MUV,0
9719,Male,Coupe,0
9720,Male,MUV,0
9721,Male,Sedan,0
9722,Female,Convertible,0
9723,Female,Convertible,0
9724,Male,Hatchback,1
9725,Male,SUV,1
9726,Female,Sedan,0
9727,Male,MUV,0
9728,Female,Sedan,1
9729,Female,Convertible,0
9730,Female,Hatchback,1
9731,Male,Convertible,0
9732,Male,MUV,1
9733,Female,Convertible,1
9734,Female,Coupe,0
9735,Male,Convertible,0
9736,Female,Sedan,1
9737,Male,MUV,0
9738,Male,Convertible,1
9739,Female,Coupe,1
9740,Female,Coupe,0
9741,Female,Convertible,0
9742,Female,Convertible,1
9743,Female,Hatchback,1
9744,Female,Convertible,1
9745,Female,MUV,0
9746,Male,Sedan,0
9747,Female,SUV,1
9748,Female,SUV,1
9749,Female,Sedan,1
9750,Male,MUV,1
9751,Male,MUV,0
9752,Male,Coupe,1
9753,Male,Sedan,1
9754,Female,Sedan,1
9755,Male,Sedan,1
9756,Male,MUV,1
9757,Female,Sedan,1
9758,Male,MUV,0
9759,Female,Hatchback,1
9760,Female,Convertible,1
9761,Female,Coupe,1
9762,Female,MUV,0
9763,Female,Hatchback,0
9764,Female,Hatchback,0
9765,Female,SUV,0
9766,Male,Hatchback,0
9767,Female,Hatchback,0
9768,Male,Coupe,0
9769,Male,Hatchback,1
9770,Female,SUV,1
9771,Male,Sedan,0
9772,Female,Coupe,0
9773,Male,SUV,0
9774,Male,Convertible,0
9775,Male,Hatchback,0
9776,Male,Convertible,0
9777,Male,Sedan,1
9778,Male,Convertible,0
9779,Female,SUV,0
9780,Male,Sedan,1
9781,Female,Coupe,1
9782,Female,Sedan,1
9783,Male,Sedan,0
9784,Male,Convertible,1
9785,Male,Hatchback,0
9786,Female,MUV,0
9787,Female,Sedan,1
9788,Male,SUV,1
9789,Female,Coupe,0
9790,Male,Coupe,1
9791,Female,Coupe,0
9792,Female,Coupe,1
9793,Male,Convertible,0
9794,Female,Coupe,1
9795,Female,Convertible,1
9796,Female,Coupe,0
9797,Male,Hatchback,0
9798,Male,MUV,1
9799,Male,SUV,0
9800,Male,Coupe,1
9801,Female,Convertible,1
9802,Female,Sedan,1
9803,Female,Convertible,0
9804,Female,SUV,1
9805,Female,Sedan,1
9806,Female,Coupe,0
9807,Male,Hatchback,1
9808,Male,Coupe,1
9809,Male,Sedan,1
9810,Male,SUV,1
9811,Female,Convertible,1
9812,Female,Convertible,1
9813,Female,MUV,0
9814,Male,SUV,0
9815,Male,MUV,1
9816,Male,Sedan,1
9817,Female,Coupe,1
9818,Female,Convertible,0
9819,Male,SUV,1
9820,Male,MUV,0
9821,Male,SUV,0
9822,Male,Sedan,0
9823,Male,Coupe,1
9824,Male,Sedan,0
9825,Female,SUV,0
9826,Male,SUV,1
9827,Male,Hatchback,0
9828,Female,Sedan,0
9829,Female,SUV,0
9830,Male,Convertible,1
9831,Male,Convertible,0
9832,Female,SUV,1
9833,Female,Convertible,0
9834,Female,Hatchback,0
9835,Female,MUV,0
9836,Male,Convertible,0
9837,Female,SUV,0
9838,Male,Hatchback,0
9839,Male,Convertible,1
9840,Male,MUV,1
9841,Female,Coupe,0
9842,Male,Coupe,0
9843,Female,Coupe,0
9844,Male,Coupe,1
9845,Male,Sedan,0
9846,Female,MUV,0
9847,Male,SUV,1
9848,Male,Convertible,0
9849,Male,Convertible,1
9850,Male,Convertible,1
9851,Male,Convertible,0
9852,Male,Convertible,1
9853,Male,Coupe,1
9854,Female,Coupe,0
9855,Female,Hatchback,1
9856,Female,Convertible,1
9857,Female,SUV,0
9858,Male,MUV,0
9859,Male,SUV,0
9860,Female,Sedan,1
9861,Female,MUV,0
9862,Female,MUV,0
9863,Male,Sedan,0
9864,Female,Coupe,0
9865,Male,Convertible,0
9866,Male,Convertible,1
9867,Female,Sedan,0
9868,Male,Sedan,0
9869,Female,MUV,0
9870,Female,Convertible,1
